cell_id,x,y,depth,roughness
113,13.5,2.5,0.49159663865546216,0.4112292233398469
114,14.5,2.5,0.5294117647058824,0.37907500239279096
115,15.5,2.5,0.5672268907563025,0.385055277446267
116,16.5,2.5,0.6050420168067226,0.38098382946651554
117,17.5,2.5,0.6428571428571428,0.36725368950790616
118,18.5,2.5,0.6806722689075632,0.3952414975335505
119,19.5,2.5,0.7184873949579832,0.3905085777239418
120,20.5,2.5,0.7411764705882353,0.009577868100523518
121,21.5,2.5,0.7411764705882353,0.0
122,22.5,2.5,0.7411764705882353,0.016985128012256597
123,23.5,2.5,0.7411764705882353,0.0
124,24.5,2.5,0.7411764705882353,0.007105705223773557
125,25.5,2.5,0.7411764705882353,0.02652218427142232
126,26.5,2.5,0.7411764705882353,0.0
127,27.5,2.5,0.7411764705882353,0.0
128,28.5,2.5,0.7411764705882353,0.0012065854412256778
129,29.5,2.5,0.7411764705882353,0.0
130,30.5,2.5,0.7411764705882353,0.0
131,31.5,2.5,0.7411764705882353,0.0008301651175106215
132,32.5,2.5,0.7277996913050938,0.8865939877026333
133,33.5,2.5,0.6386211627508148,0.9051907216800468
134,34.5,2.5,0.5494426341965357,0.8883239820648811
135,35.5,2.5,0.46026410564225667,0.9182231428105981
136,36.5,2.5,0.43529411764705883,0.0
137,37.5,2.5,0.43529411764705883,0.0
138,38.5,2.5,0.43529411764705883,0.00985012126829765
139,39.5,2.5,0.43529411764705883,0.0
140,40.5,2.5,0.43529411764705883,0.002754100210409708
141,41.5,2.5,0.43529411764705883,0.0158269725209857
142,42.5,2.5,0.43529411764705883,0.0
143,43.5,2.5,0.43529411764705883,0.0022355591964693363
144,44.5,2.5,0.5198079231692677,0.9717920673625532
145,45.5,2.5,0.6158463385354143,0.9781117529803537
146,46.5,2.5,0.7118847539015608,0.9536683064523434
147,47.5,2.5,0.8079231692677069,0.9526572113632816
148,48.5,2.5,0.9039615846338535,0.9749650926191626
149,49.5,2.5,1.0,0.9722412994125684
150,0.5,3.5,0.0,0.38443710621802263
151,1.5,3.5,0.037815126050420166,0.38559894017039953
152,2.5,3.5,0.07563025210084033,0.37317033677535355
153,3.5,3.5,0.11344537815126049,0.3842162653226181
154,4.5,3.5,0.1512605042016807,0.38495266316098536
155,5.5,3.5,0.18907563025210086,0.3727547068224376
156,6.5,3.5,0.22689075630252103,0.40399504537604214
157,7.5,3.5,0.2647058823529412,0.3871413228371089
158,8.5,3.5,0.3025210084033613,0.3669797389191709
159,9.5,3.5,0.34033613445378147,0.389353717232532
160,10.5,3.5,0.37815126050420167,0.3696026105923313
161,11.5,3.5,0.4159663865546218,0.3909341953141744
162,12.5,3.5,0.45378151260504196,0.3954324752285138
163,13.5,3.5,0.49159663865546216,0.37146724511859075
164,14.5,3.5,0.5294117647058824,0.39306874498035255
165,15.5,3.5,0.5672268907563025,0.38640210118158813
166,16.5,3.5,0.6050420168067226,0.3913576817054422
167,17.5,3.5,0.6428571428571428,0.4043706191185365
168,18.5,3.5,0.6806722689075632,0.3784329460737675
169,19.5,3.5,0.7184873949579832,0.37227783366079925
170,20.5,3.5,0.7411764705882353,0.0
171,21.5,3.5,0.7411764705882353,0.0
172,22.5,3.5,0.7411764705882353,0.0
173,23.5,3.5,0.7411764705882353,0.004130691091859432
174,24.5,3.5,0.7411764705882353,0.0033501908368147463
175,25.5,3.5,0.7411764705882353,0.010015590500289103
176,26.5,3.5,0.7411764705882353,0.0001574277826949569
177,27.5,3.5,0.7411764705882353,0.017599488519610133
178,28.5,3.5,0.7411764705882353,0.0
179,29.5,3.5,0.7411764705882353,0.03293599150590129
180,30.5,3.5,0.7411764705882353,0.007575622393126305
181,31.5,3.5,0.7411764705882353,0.0
182,32.5,3.5,0.7277996913050938,0.8864899941233448
183,33.5,3.5,0.6386211627508148,0.9052982411318566
184,34.5,3.5,0.5494426341965357,0.8967507301698181
185,35.5,3.5,0.46026410564225667,0.9081015987066872
186,36.5,3.5,0.43529411764705883,0.005729993036708315
187,37.5,3.5,0.43529411764705883,0.0
188,38.5,3.5,0.43529411764705883,0.0
189,39.5,3.5,0.43529411764705883,0.0
190,40.5,3.5,0.43529411764705883,0.0
191,41.5,3.5,0.43529411764705883,0.01036933429065567
192,42.5,3.5,0.43529411764705883,0.0025922614757741707
193,43.5,3.5,0.43529411764705883,0.0
194,44.5,3.5,0.5198079231692677,0.9707422752995626
195,45.5,3.5,0.6158463385354143,0.9733108377731114
196,46.5,3.5,0.7118847539015608,0.9579435836073047
197,47.5,3.5,0.8079231692677069,0.9705067029215564
198,48.5,3.5,0.9039615846338535,0.9693501840675092
199,49.5,3.5,1.0,0.9548062276242582
200,0.5,4.5,0.0,0.38573623537273605
201,1.5,4.5,0.037815126050420166,0.38819413873326264
202,2.5,4.5,0.07563025210084033,0.39451777932143306
203,3.5,4.5,0.11344537815126049,0.3941636281448128
204,4.5,4.5,0.1512605042016807,0.3647232084020579
205,5.5,4.5,0.18907563025210086,0.37004887315491286
206,6.5,4.5,0.22689075630252103,0.38764020362157026
207,7.5,4.5,0.2647058823529412,0.3876250768156817
208,8.5,4.5,0.3025210084033613,0.3876403539928237
209,9.5,4.5,0.34033613445378147,0.428053254329914
210,10.5,4.5,0.37815126050420167,0.3883165026722037
211,11.5,4.5,0.4159663865546218,0.3951536271778494
212,12.5,4.5,0.45378151260504196,0.3929552395283592
213,13.5,4.5,0.49159663865546216,0.38929121106225595
214,14.5,4.5,0.5294117647058824,0.37758682066087185
215,15.5,4.5,0.5672268907563025,0.390593772360011
216,16.5,4.5,0.6050420168067226,0.37204670215547103
217,17.5,4.5,0.6428571428571428,0.37853670626918406
218,18.5,4.5,0.6806722689075632,0.37552730737991996
219,19.5,4.5,0.7184873949579832,0.382395459507156
220,20.5,4.5,0.7411764705882353,0.028026041845992916
221,21.5,4.5,0.7411764705882353,0.0
222,22.5,4.5,0.7411764705882353,0.008309284613115074
223,23.5,4.5,0.7411764705882353,0.0
224,24.5,4.5,0.7411764705882353,0.0
225,25.5,4.5,0.7411764705882353,0.013185087182290755
226,26.5,4.5,0.7411764705882353,0.0007783068012573856
227,27.5,4.5,0.7411764705882353,0.0
228,28.5,4.5,0.7411764705882353,0.0
229,29.5,4.5,0.7411764705882353,0.008228615323364186
230,30.5,4.5,0.7411764705882353,0.0
231,31.5,4.5,0.7411764705882353,0.002620895183805627
232,32.5,4.5,0.7277996913050938,0.9000082195350226
233,33.5,4.5,0.6386211627508148,0.8915668117255384
234,34.5,4.5,0.5494426341965357,0.9254154520820516
235,35.5,4.5,0.46026410564225667,0.9071319668519751
236,36.5,4.5,0.43529411764705883,0.0
237,37.5,4.5,0.43529411764705883,0.0022576014032185342
238,38.5,4.5,0.43529411764705883,0.0
239,39.5,4.5,0.43529411764705883,0.010321320239577297
240,40.5,4.5,0.43529411764705883,0.0
241,41.5,4.5,0.43529411764705883,0.0
242,42.5,4.5,0.43529411764705883,0.006114419990996753
243,43.5,4.5,0.43529411764705883,0.010482622210267451
244,44.5,4.5,0.5198079231692677,0.9541121192321419
245,45.5,4.5,0.6158463385354143,0.9645952254871595
246,46.5,4.5,0.7118847539015608,0.9628947191625498
247,47.5,4.5,0.8079231692677069,0.9607348346257341
248,48.5,4.5,0.9039615846338535,0.9900216278498626
249,49.5,4.5,1.0,0.9735489348203042
250,0.5,5.5,0.0,0.36613725405713793
251,1.5,5.5,0.037815126050420166,0.3925176561964893
252,2.5,5.5,0.07563025210084033,0.40709933209898874
253,3.5,5.5,0.11344537815126049,0.3939052808362322
254,4.5,5.5,0.1512605042016807,0.3630074880162339
255,5.5,5.5,0.18907563025210086,0.3755409831388685
256,6.5,5.5,0.22689075630252103,0.3967439674486434
257,7.5,5.5,0.2647058823529412,0.372835612352286
258,8.5,5.5,0.3025210084033613,0.3867779174449258
259,9.5,5.5,0.34033613445378147,0.3907834432122856
260,10.5,5.5,0.37815126050420167,0.3701807853222065
261,11.5,5.5,0.4159663865546218,0.3806833848912758
262,12.5,5.5,0.45378151260504196,0.3421586386194779
263,13.5,5.5,0.49159663865546216,0.3690007673458599
264,14.5,5.5,0.5294117647058824,0.3783460097215982
265,15.5,5.5,0.5672268907563025,0.36629587909160355
266,16.5,5.5,0.6050420168067226,0.4011694679433449
267,17.5,5.5,0.6428571428571428,0.3640878737702858
268,18.5,5.5,0.6806722689075632,0.37607603362490355
269,19.5,5.5,0.7184873949579832,0.3829871376290017
270,20.5,5.5,0.7411764705882353,0.01745103407148706
271,21.5,5.5,0.7411764705882353,0.0
272,22.5,5.5,0.7411764705882353,0.01408366506447049
273,23.5,5.5,0.7411764705882353,0.00012390259214762136
274,24.5,5.5,0.7411764705882353,0.0
275,25.5,5.5,0.7411764705882353,0.005595179994729613
276,26.5,5.5,0.7411764705882353,0.002410228203121243
277,27.5,5.5,0.7411764705882353,0.0
278,28.5,5.5,0.7411764705882353,0.0008451683470876957
279,29.5,5.5,0.7411764705882353,0.0
280,30.5,5.5,0.7411764705882353,0.0013744756630908567
281,31.5,5.5,0.7411764705882353,0.008017122809741766
282,32.5,5.5,0.7277996913050938,0.9186600310752622
283,33.5,5.5,0.6386211627508148,0.884468879185757
284,34.5,5.5,0.5494426341965357,0.9252833444138678
285,35.5,5.5,0.46026410564225667,0.8758204220537792
286,36.5,5.5,0.43529411764705883,0.0
287,37.5,5.5,0.43529411764705883,0.007123384366511677
288,38.5,5.5,0.43529411764705883,0.003402268462792484
289,39.5,5.5,0.43529411764705883,0.0
290,40.5,5.5,0.43529411764705883,0.0
291,41.5,5.5,0.43529411764705883,0.0
292,42.5,5.5,0.43529411764705883,0.0
293,43.5,5.5,0.43529411764705883,0.010287039421876514
294,44.5,5.5,0.5198079231692677,0.9729681565369389
295,45.5,5.5,0.6158463385354143,0.9602555929280966
296,46.5,5.5,0.7118847539015608,0.979537804874349
297,47.5,5.5,0.8079231692677069,0.9723661922826667
298,48.5,5.5,0.9039615846338535,0.978487578274651
299,49.5,5.5,1.0,0.9762689774147462
300,0.5,6.5,0.0,0.37136659447701204
301,1.5,6.5,0.037815126050420166,0.3746214121424795
302,2.5,6.5,0.07563025210084033,0.39045240322249464
303,3.5,6.5,0.11344537815126049,0.38879452620206034
304,4.5,6.5,0.1512605042016807,0.3811510440045537
305,5.5,6.5,0.18907563025210086,0.38282472977279525
306,6.5,6.5,0.22689075630252103,0.39687417453689505
307,7.5,6.5,0.2647058823529412,0.3742413356866067
308,8.5,6.5,0.3025210084033613,0.38802841385717785
309,9.5,6.5,0.34033613445378147,0.37895595965640616
310,10.5,6.5,0.37815126050420167,0.3787684232400563
311,11.5,6.5,0.4159663865546218,0.39470818605222646
312,12.5,6.5,0.45378151260504196,0.3913983186677221
313,13.5,6.5,0.49159663865546216,0.3912541513848073
314,14.5,6.5,0.5294117647058824,0.397210947249308
315,15.5,6.5,0.5672268907563025,0.3816584378417274
316,16.5,6.5,0.6050420168067226,0.3896612544267267
317,17.5,6.5,0.6428571428571428,0.3776473911231227
318,18.5,6.5,0.6806722689075632,0.3853291499447557
319,19.5,6.5,0.7184873949579832,0.37982834104321805
320,20.5,6.5,0.7411764705882353,0.0011744336780025089
321,21.5,6.5,0.7411764705882353,0.0072062013551324675
322,22.5,6.5,0.7411764705882353,0.0
323,23.5,6.5,0.7411764705882353,0.02533476608200565
324,24.5,6.5,0.7411764705882353,0.0
325,25.5,6.5,0.7411764705882353,0.0
326,26.5,6.5,0.7411764705882353,0.014022484469343564
327,27.5,6.5,0.7411764705882353,0.009585505226718092
328,28.5,6.5,0.7411764705882353,0.007556884787009885
329,29.5,6.5,0.7411764705882353,0.007608049752966611
330,30.5,6.5,0.7411764705882353,0.0
331,31.5,6.5,0.7411764705882353,0.0
332,32.5,6.5,0.7277996913050938,0.9003742793246222
333,33.5,6.5,0.6386211627508148,0.891257313009489
334,34.5,6.5,0.5494426341965357,0.9112632480460332
335,35.5,6.5,0.46026410564225667,0.8976758519461588
336,36.5,6.5,0.43529411764705883,0.0
337,37.5,6.5,0.43529411764705883,0.0
338,38.5,6.5,0.43529411764705883,0.00499980186437914
339,39.5,6.5,0.43529411764705883,0.0
340,40.5,6.5,0.43529411764705883,0.0
341,41.5,6.5,0.43529411764705883,0.002950581172073574
342,42.5,6.5,0.43529411764705883,0.0029660717444945136
343,43.5,6.5,0.43529411764705883,0.0
344,44.5,6.5,0.5198079231692677,0.9629420254488448
345,45.5,6.5,0.6158463385354143,0.9714550652564344
346,46.5,6.5,0.7118847539015608,0.9511118862303599
347,47.5,6.5,0.8079231692677069,0.9516037227933528
348,48.5,6.5,0.9039615846338535,0.959946417956517
349,49.5,6.5,1.0,0.9660609564922754
350,0.5,7.5,0.0,0.3851686116599692
351,1.5,7.5,0.037815126050420166,0.39926783437046803
352,2.5,7.5,0.07563025210084033,0.39178872240390034
353,3.5,7.5,0.11344537815126049,0.3794675754176275
354,4.5,7.5,0.1512605042016807,0.38117387238598976
355,5.5,7.5,0.18907563025210086,0.3692654288325388
356,6.5,7.5,0.22689075630252103,0.38117996361456774
357,7.5,7.5,0.2647058823529412,0.3779090236674836
358,8.5,7.5,0.3025210084033613,0.3853116199798726
359,9.5,7.5,0.34033613445378147,0.37138795392353136
360,10.5,7.5,0.37815126050420167,0.3876924044910411
361,11.5,7.5,0.4159663865546218,0.3999626279196805
362,12.5,7.5,0.45378151260504196,0.3800872467083879
363,13.5,7.5,0.49159663865546216,0.3862680745036336
364,14.5,7.5,0.5294117647058824,0.38976043185355697
365,15.5,7.5,0.5672268907563025,0.37654611741164606
366,16.5,7.5,0.6050420168067226,0.3841174487775151
367,17.5,7.5,0.6428571428571428,0.3815565915491556
368,18.5,7.5,0.6806722689075632,0.3825867906931519
369,19.5,7.5,0.7184873949579832,0.37204446737760255
370,20.5,7.5,0.7411764705882353,0.0002967708409888343
371,21.5,7.5,0.7411764705882353,0.006029796856707039
372,22.5,7.5,0.7411764705882353,0.017570544555544205
373,23.5,7.5,0.7411764705882353,0.011614915780922764
374,24.5,7.5,0.7411764705882353,0.026070878238858917
375,25.5,7.5,0.7411764705882353,0.0
376,26.5,7.5,0.7411764705882353,0.010562117030932862
377,27.5,7.5,0.7411764705882353,0.0022199173558179923
378,28.5,7.5,0.7411764705882353,0.026514281425547806
379,29.5,7.5,0.7411764705882353,0.0
380,30.5,7.5,0.7411764705882353,0.0
381,31.5,7.5,0.7411764705882353,0.0
382,32.5,7.5,0.7277996913050938,0.873740160127213
383,33.5,7.5,0.6386211627508148,0.8930905554090689
384,34.5,7.5,0.5494426341965357,0.8902648032244999
385,35.5,7.5,0.46026410564225667,0.9012774107250335
386,36.5,7.5,0.43529411764705883,0.0041380043761762445
387,37.5,7.5,0.43529411764705883,0.022716802904396965
388,38.5,7.5,0.43529411764705883,0.01150779585548638
389,39.5,7.5,0.43529411764705883,0.0
390,40.5,7.5,0.43529411764705883,0.0
391,41.5,7.5,0.43529411764705883,0.005956190465404456
392,42.5,7.5,0.43529411764705883,0.0
393,43.5,7.5,0.43529411764705883,0.022175426108227713
394,44.5,7.5,0.5198079231692677,0.9829261294149774
395,45.5,7.5,0.6158463385354143,0.9629645785830604
396,46.5,7.5,0.7118847539015608,0.9479026407045886
397,47.5,7.5,0.8079231692677069,0.9850381668898355
398,48.5,7.5,0.9039615846338535,0.9672585328215068
399,49.5,7.5,1.0,0.9836329522710128
400,0.5,8.5,0.0,0.3620986844152755
401,1.5,8.5,0.037815126050420166,0.3741468487590635
402,2.5,8.5,0.07563025210084033,0.3814676129816663
403,3.5,8.5,0.11344537815126049,0.38197296610627496
404,4.5,8.5,0.1512605042016807,0.3759546988661378
405,5.5,8.5,0.18907563025210086,0.38894563084971445
406,6.5,8.5,0.22689075630252103,0.3684773018359256
407,7.5,8.5,0.2647058823529412,0.3796801815165901
408,8.5,8.5,0.3025210084033613,0.3828606695243939
409,9.5,8.5,0.34033613445378147,0.38763298196879975
410,10.5,8.5,0.37815126050420167,0.3900204027921472
411,11.5,8.5,0.4159663865546218,0.3677868797057928
412,12.5,8.5,0.45378151260504196,0.36282896419152044
413,13.5,8.5,0.49159663865546216,0.396874318939025
414,14.5,8.5,0.5294117647058824,0.3854278023547195
415,15.5,8.5,0.5672268907563025,0.37234139650797443
416,16.5,8.5,0.6050420168067226,0.4001855745211526
417,17.5,8.5,0.6428571428571428,0.3828047181763632
418,18.5,8.5,0.6806722689075632,0.3956831316570446
419,19.5,8.5,0.7184873949579832,0.3822216402333499
420,20.5,8.5,0.7411764705882353,0.02495167469117796
421,21.5,8.5,0.7411764705882353,0.02125378516408761
422,22.5,8.5,0.7411764705882353,0.0
423,23.5,8.5,0.7411764705882353,0.011763846521403038
424,24.5,8.5,0.7411764705882353,0.007814255471581199
425,25.5,8.5,0.7411764705882353,0.01657148309276256
426,26.5,8.5,0.7411764705882353,0.0
427,27.5,8.5,0.7411764705882353,0.008306757291661013
428,28.5,8.5,0.7411764705882353,0.012815474984675902
429,29.5,8.5,0.7411764705882353,0.0
430,30.5,8.5,0.7411764705882353,0.0
431,31.5,8.5,0.7411764705882353,0.0
432,32.5,8.5,0.7277996913050938,0.8961944365283266
433,33.5,8.5,0.6386211627508148,0.9081444825961134
434,34.5,8.5,0.5494426341965357,0.9176470730165048
435,35.5,8.5,0.46026410564225667,0.9003535772200262
436,36.5,8.5,0.43529411764705883,0.01971938673305583
437,37.5,8.5,0.43529411764705883,0.0
438,38.5,8.5,0.43529411764705883,0.0
439,39.5,8.5,0.43529411764705883,0.0
440,40.5,8.5,0.43529411764705883,0.004650290327286686
441,41.5,8.5,0.43529411764705883,0.0
442,42.5,8.5,0.43529411764705883,0.0
443,43.5,8.5,0.43529411764705883,0.0
444,44.5,8.5,0.5198079231692677,0.9528507843993218
445,45.5,8.5,0.6158463385354143,0.9767538293154051
446,46.5,8.5,0.7118847539015608,0.9730841852421316
447,47.5,8.5,0.8079231692677069,0.9572652612181825
448,48.5,8.5,0.9039615846338535,0.9624234537331253
449,49.5,8.5,1.0,0.9558203603094084
450,0.5,9.5,0.0,0.38064519918027045
451,1.5,9.5,0.037815126050420166,0.3929690494694706
452,2.5,9.5,0.07563025210084033,0.36946888454245275
453,3.5,9.5,0.11344537815126049,0.38750715107587036
454,4.5,9.5,0.1512605042016807,0.37498372694962795
455,5.5,9.5,0.18907563025210086,0.37180396424948586
456,6.5,9.5,0.22689075630252103,0.38010819110411054
457,7.5,9.5,0.2647058823529412,0.36886933813608547
458,8.5,9.5,0.3025210084033613,0.3747004988280058
459,9.5,9.5,0.34033613445378147,0.36690013569696844
460,10.5,9.5,0.37815126050420167,0.4051931461699796
461,11.5,9.5,0.4159663865546218,0.38183109537494403
462,12.5,9.5,0.45378151260504196,0.3729317983263472
463,13.5,9.5,0.49159663865546216,0.38399500508558415
464,14.5,9.5,0.5294117647058824,0.38004404631990496
465,15.5,9.5,0.5672268907563025,0.37872860711620365
466,16.5,9.5,0.6050420168067226,0.3888404936881744
467,17.5,9.5,0.6428571428571428,0.39057607629294616
468,18.5,9.5,0.6806722689075632,0.3749807782811942
469,19.5,9.5,0.7184873949579832,0.37443207586607336
470,20.5,9.5,0.7411764705882353,0.0
471,21.5,9.5,0.7411764705882353,0.0
472,22.5,9.5,0.7411764705882353,0.0
473,23.5,9.5,0.7411764705882353,0.016550205706004094
474,24.5,9.5,0.7411764705882353,0.01991737988387171
475,25.5,9.5,0.7411764705882353,0.0
476,26.5,9.5,0.7411764705882353,0.006980990546878673
477,27.5,9.5,0.7411764705882353,0.003768637837737445
478,28.5,9.5,0.7411764705882353,0.03727929622924916
479,29.5,9.5,0.7411764705882353,0.013555888444783806
480,30.5,9.5,0.7411764705882353,0.0
481,31.5,9.5,0.7411764705882353,0.0
482,32.5,9.5,0.7277996913050938,0.8800054723680562
483,33.5,9.5,0.6386211627508148,0.9019199840365012
484,34.5,9.5,0.5494426341965357,0.8902984868540859
485,35.5,9.5,0.46026410564225667,0.8822356889054286
486,36.5,9.5,0.43529411764705883,0.0
487,37.5,9.5,0.43529411764705883,0.0
488,38.5,9.5,0.43529411764705883,0.020428024567188872
489,39.5,9.5,0.43529411764705883,0.01067495356642015
490,40.5,9.5,0.43529411764705883,0.0
491,41.5,9.5,0.43529411764705883,0.017919263326112107
492,42.5,9.5,0.43529411764705883,0.0009367806807040216
493,43.5,9.5,0.43529411764705883,0.0
494,44.5,9.5,0.5198079231692677,0.9870874779122045
495,45.5,9.5,0.6158463385354143,0.9751705480946428
496,46.5,9.5,0.7118847539015608,0.9560863426756274
497,47.5,9.5,0.8079231692677069,0.966340755447606
498,48.5,9.5,0.9039615846338535,0.9580433441878556
499,49.5,9.5,1.0,0.9519023566924145
500,0.5,10.5,0.0,0.39261834204721885
501,1.5,10.5,0.037815126050420166,0.4045234672177609
502,2.5,10.5,0.07563025210084033,0.36447017151772915
503,3.5,10.5,0.11344537815126049,0.38822059135299936
504,4.5,10.5,0.1512605042016807,0.373526097856548
505,5.5,10.5,0.18907563025210086,0.3755059749517448
506,6.5,10.5,0.22689075630252103,0.37423137637255316
507,7.5,10.5,0.2647058823529412,0.37094286347255345
508,8.5,10.5,0.3025210084033613,0.38199162505192075
509,9.5,10.5,0.34033613445378147,0.371342921928026
510,10.5,10.5,0.37815126050420167,0.38467883137737097
511,11.5,10.5,0.4159663865546218,0.38079583549887214
512,12.5,10.5,0.45378151260504196,0.37851092286468957
513,13.5,10.5,0.49159663865546216,0.370415279956667
514,14.5,10.5,0.5294117647058824,0.3744205357890755
515,15.5,10.5,0.5672268907563025,0.39055044975955483
516,16.5,10.5,0.6050420168067226,0.3874692609630577
517,17.5,10.5,0.6428571428571428,0.3695678171578523
518,18.5,10.5,0.6806722689075632,0.3826068441576256
